Time,RadioId,NodeId,NodeRSSI,Battery,Celsius
2020-05-01 23:52:34.032000+00:00,3,435,-71,4.173,33
2020-05-01 23:58:13.228000+00:00,3,415,-91,4.157,22
2020-05-01 23:58:13.230000+00:00,4,415,-93,4.157,22
2020-05-02 00:02:33.990000+00:00,3,435,-71,4.173,31
2020-05-02 00:08:13.177000+00:00,4,415,-93,4.157,21
2020-05-02 00:08:13.179000+00:00,3,415,-91,4.157,21
2020-05-02 00:12:33.950000+00:00,3,435,-71,4.173,30
2020-05-02 00:12:33.952000+00:00,4,435,-84,4.173,30
2020-05-02 00:12:33.953000+00:00,1,435,-84,4.173,30
2020-05-02 00:12:35.985000+00:00,3,415,-92,4.157,20
2020-05-02 00:12:35.986000+00:00,4,415,-93,4.157,20
2020-05-02 00:22:33.912000+00:00,3,435,-71,4.173,29
2020-05-02 00:22:33.914000+00:00,4,435,-84,4.173,29
2020-05-02 00:22:33.915000+00:00,1,435,-84,4.173,29
2020-05-02 00:22:35.934000+00:00,3,415,-91,4.157,18
2020-05-02 00:22:35.936000+00:00,4,415,-93,4.157,18
2020-05-02 00:32:33.873000+00:00,4,435,-84,4.173,27
2020-05-02 00:32:33.874000+00:00,3,435,-71,4.173,27
2020-05-02 00:32:35.886000+00:00,3,415,-91,4.141,17
2020-05-02 00:32:35.888000+00:00,4,415,-93,4.141,17
2020-05-02 00:42:33.836000+00:00,1,435,-84,4.173,26
2020-05-02 00:42:33.837000+00:00,3,435,-71,4.173,26
2020-05-02 00:42:33.837000+00:00,4,435,-84,4.173,26
2020-05-02 00:42:35.837000+00:00,4,415,-93,4.141,16
2020-05-02 00:42:35.838000+00:00,3,415,-91,4.141,16
2020-05-02 00:52:33.797000+00:00,1,435,-84,4.173,26
2020-05-02 00:52:33.798000+00:00,4,435,-84,4.173,26
2020-05-02 00:52:35.789000+00:00,3,415,-91,4.141,15
2020-05-02 00:52:35.790000+00:00,4,415,-93,4.141,15
2020-05-02 01:02:33.759000+00:00,1,435,-84,4.173,25
2020-05-02 01:02:33.760000+00:00,4,435,-84,4.173,25
2020-05-02 01:02:35.740000+00:00,3,415,-91,4.141,15
2020-05-02 01:02:35.742000+00:00,4,415,-93,4.141,15
2020-05-02 01:12:33.722000+00:00,4,435,-84,4.157,25
2020-05-02 01:12:33.723000+00:00,3,435,-70,4.157,25
2020-05-02 01:12:35.693000+00:00,3,415,-88,4.141,14
2020-05-02 01:12:35.695000+00:00,4,415,-93,4.141,14
2020-05-02 01:22:33.685000+00:00,1,435,-84,4.157,25
2020-05-02 01:22:33.686000+00:00,4,435,-84,4.157,25
2020-05-02 01:22:35.645000+00:00,3,415,-91,4.141,14
2020-05-02 01:22:35.648000+00:00,4,415,-92,4.141,14
2020-05-02 01:32:33.648000+00:00,3,435,-70,4.157,25
2020-05-02 01:32:33.649000+00:00,4,435,-84,4.157,25
2020-05-02 01:32:35.600000+00:00,3,415,-91,4.141,14
2020-05-02 01:32:35.601000+00:00,4,415,-93,4.141,14
2020-05-02 01:42:33.612000+00:00,3,435,-70,4.157,24
2020-05-02 01:42:33.613000+00:00,4,435,-84,4.157,24
2020-05-02 01:42:35.553000+00:00,4,415,-93,4.141,13
2020-05-02 01:42:35.554000+00:00,3,415,-91,4.141,13
2020-05-02 01:52:33.575000+00:00,4,435,-84,4.157,24
2020-05-02 01:52:33.576000+00:00,3,435,-70,4.157,24
2020-05-02 01:52:33.577000+00:00,1,435,-84,4.157,24
2020-05-02 01:52:35.506000+00:00,3,415,-91,4.141,13
2020-05-02 01:52:35.507000+00:00,4,415,-93,4.141,13
2020-05-02 02:02:35.460000+00:00,4,415,-92,4.141,13
2020-05-02 02:02:35.461000+00:00,3,415,-91,4.141,13
2020-05-02 02:12:33.500000+00:00,1,435,-84,4.157,25
2020-05-02 02:12:35.413000+00:00,4,415,-94,4.125,14
2020-05-02 02:12:35.414000+00:00,3,415,-91,4.125,14
2020-05-02 02:22:33.465000+00:00,3,435,-70,4.157,25
2020-05-02 02:22:33.466000+00:00,1,435,-84,4.157,25
2020-05-02 02:22:33.467000+00:00,4,435,-84,4.157,25
2020-05-02 02:22:35.365000+00:00,4,415,-93,4.125,14
2020-05-02 02:22:35.367000+00:00,3,415,-92,4.125,14
2020-05-02 02:32:33.427000+00:00,1,435,-66,4.157,25
2020-05-02 02:32:33.429000+00:00,3,435,-70,4.157,25
2020-05-02 02:32:35.319000+00:00,4,415,-82,4.125,14
2020-05-02 02:42:33.390000+00:00,3,435,-70,4.157,25
2020-05-02 02:42:35.270000+00:00,3,415,-92,4.125,14
2020-05-02 02:42:35.272000+00:00,4,415,-93,4.125,14
2020-05-02 02:52:33.355000+00:00,3,435,-70,4.157,25
2020-05-02 02:52:33.356000+00:00,4,435,-84,4.157,25
2020-05-02 02:52:33.357000+00:00,1,435,-84,4.157,25
2020-05-02 02:52:35.225000+00:00,3,415,-91,4.125,14
2020-05-02 02:52:35.226000+00:00,4,415,-93,4.125,14
2020-05-02 03:02:33.318000+00:00,1,435,-84,4.157,24
2020-05-02 03:02:33.319000+00:00,3,435,-70,4.157,24
2020-05-02 03:02:33.320000+00:00,4,435,-84,4.157,24
2020-05-02 03:02:35.177000+00:00,4,415,-94,4.125,14
2020-05-02 03:02:35.179000+00:00,3,415,-91,4.125,14
2020-05-02 03:12:33.282000+00:00,4,435,-82,4.157,24
2020-05-02 03:12:33.283000+00:00,3,435,-70,4.157,24
2020-05-02 03:12:33.284000+00:00,1,435,-85,4.157,24
2020-05-02 03:12:35.130000+00:00,3,415,-91,4.125,14
2020-05-02 03:12:35.132000+00:00,4,415,-93,4.125,14
2020-05-02 03:12:35.133000+00:00,1,415,-96,4.125,14
2020-05-02 03:22:33.244000+00:00,3,435,-70,4.157,24
2020-05-02 03:22:35.083000+00:00,4,415,-93,4.125,14
2020-05-02 03:22:35.084000+00:00,3,415,-91,4.125,14
2020-05-02 03:32:35.056000+00:00,1,435,-84,4.157,25
2020-05-02 03:32:36.876000+00:00,3,415,-91,4.125,14
2020-05-02 03:42:35.010000+00:00,1,435,-85,4.157,24
2020-05-02 03:42:35.011000+00:00,4,435,-84,4.157,24
2020-05-02 03:42:35.012000+00:00,3,435,-71,4.157,24
2020-05-02 03:42:36.829000+00:00,1,415,-96,4.125,13
2020-05-02 03:42:36.830000+00:00,3,415,-91,4.125,13
2020-05-02 03:42:36.832000+00:00,4,415,-93,4.125,13
2020-05-02 03:52:34.974000+00:00,4,435,-84,4.141,24
2020-05-02 03:52:36.783000+00:00,3,415,-91,4.125,13
2020-05-02 03:52:36.784000+00:00,4,415,-94,4.125,13
2020-05-02 04:02:34.938000+00:00,1,435,-84,4.141,25
2020-05-02 04:02:34.939000+00:00,3,435,-71,4.141,25
2020-05-02 04:02:36.737000+00:00,4,415,-92,4.125,13
2020-05-02 04:02:36.738000+00:00,3,415,-88,4.125,13
2020-05-02 04:12:34.900000+00:00,3,435,-71,4.141,25
2020-05-02 04:12:34.901000+00:00,4,435,-84,4.141,25
2020-05-02 04:12:34.902000+00:00,1,435,-83,4.141,25
2020-05-02 04:12:36.689000+00:00,3,415,-92,4.125,14
2020-05-02 04:12:36.691000+00:00,4,415,-93,4.125,14
2020-05-02 04:22:34.864000+00:00,4,435,-84,4.141,25
2020-05-02 04:22:34.865000+00:00,1,435,-83,4.141,25
2020-05-02 04:22:36.642000+00:00,3,415,-91,4.125,14
2020-05-02 04:32:34.827000+00:00,4,435,-85,4.141,25
2020-05-02 04:32:36.596000+00:00,4,415,-94,4.125,14
2020-05-02 04:32:36.598000+00:00,3,415,-92,4.125,14
2020-05-02 04:42:34.791000+00:00,3,435,-70,4.141,25
2020-05-02 04:42:34.793000+00:00,1,435,-83,4.141,25
2020-05-02 04:42:34.794000+00:00,4,435,-85,4.141,25
2020-05-02 04:42:36.549000+00:00,3,415,-91,4.125,14
2020-05-02 04:42:36.551000+00:00,1,415,-96,4.125,14
2020-05-02 04:42:36.552000+00:00,4,415,-93,4.125,14
2020-05-02 04:52:34.752000+00:00,1,435,-84,4.141,26
2020-05-02 04:52:34.754000+00:00,3,435,-70,4.141,26
2020-05-02 04:52:36.502000+00:00,4,415,-91,4.125,15
2020-05-02 05:02:34.715000+00:00,4,435,-87,4.141,27
2020-05-02 05:02:34.722000+00:00,1,435,-83,4.141,27
2020-05-02 05:02:36.454000+00:00,4,415,-88,4.125,17
2020-05-02 05:02:36.457000+00:00,1,415,-96,4.125,17
2020-05-02 05:02:36.458000+00:00,3,415,-92,4.125,17
2020-05-02 05:12:34.678000+00:00,1,435,-82,4.141,26
2020-05-02 05:12:34.681000+00:00,3,435,-70,4.141,26
2020-05-02 05:12:36.407000+00:00,3,415,-88,4.1080000000000005,17
2020-05-02 05:12:36.408000+00:00,4,415,-93,4.1080000000000005,17
2020-05-02 05:22:34.641000+00:00,3,435,-71,4.141,25
2020-05-02 05:22:34.642000+00:00,4,435,-84,4.141,25
2020-05-02 05:22:34.645000+00:00,1,435,-84,4.141,25
2020-05-02 05:22:36.360000+00:00,4,415,-95,4.125,15
2020-05-02 05:22:36.367000+00:00,3,415,-90,4.125,15
2020-05-02 05:32:34.604000+00:00,4,435,-84,4.141,25
2020-05-02 05:32:34.605000+00:00,3,435,-70,4.141,25
2020-05-02 05:32:34.607000+00:00,1,435,-85,4.141,25
2020-05-02 05:32:36.311000+00:00,4,415,-93,4.1080000000000005,15
2020-05-02 05:32:36.313000+00:00,3,415,-91,4.1080000000000005,15
2020-05-02 05:32:36.315000+00:00,1,415,-96,4.1080000000000005,15
2020-05-02 05:42:34.567000+00:00,4,435,-84,4.141,25
2020-05-02 05:42:34.568000+00:00,1,435,-84,4.141,25
2020-05-02 05:42:34.570000+00:00,3,435,-70,4.141,25
2020-05-02 05:42:36.264000+00:00,3,415,-92,4.125,14
2020-05-02 05:52:34.529000+00:00,4,435,-84,4.141,25
2020-05-02 05:52:34.531000+00:00,3,435,-71,4.141,25
2020-05-02 05:52:36.217000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 05:52:36.219000+00:00,4,415,-93,4.1080000000000005,13
2020-05-02 06:02:34.493000+00:00,4,435,-84,4.141,24
2020-05-02 06:02:34.495000+00:00,1,435,-85,4.141,24
2020-05-02 06:02:34.496000+00:00,3,435,-70,4.141,24
2020-05-02 06:02:36.172000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 06:02:36.173000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 06:12:34.456000+00:00,3,435,-70,4.141,24
2020-05-02 06:12:34.459000+00:00,4,435,-84,4.141,24
2020-05-02 06:12:34.460000+00:00,1,435,-84,4.141,24
2020-05-02 06:12:36.124000+00:00,4,415,-93,4.1080000000000005,13
2020-05-02 06:12:36.126000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 06:22:34.420000+00:00,4,435,-84,4.141,24
2020-05-02 06:22:34.422000+00:00,1,435,-84,4.141,24
2020-05-02 06:22:34.424000+00:00,3,435,-70,4.141,24
2020-05-02 06:22:36.078000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 06:22:36.080000+00:00,3,415,-92,4.1080000000000005,13
2020-05-02 06:32:34.385000+00:00,1,435,-84,4.141,24
2020-05-02 06:32:34.387000+00:00,3,435,-71,4.141,24
2020-05-02 06:32:34.388000+00:00,4,435,-84,4.141,24
2020-05-02 06:32:36.033000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 06:42:34.350000+00:00,4,435,-84,4.125,24
2020-05-02 06:42:34.352000+00:00,1,435,-84,4.125,24
2020-05-02 06:42:34.354000+00:00,3,435,-70,4.125,24
2020-05-02 06:42:35.987000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 06:52:34.312000+00:00,3,435,-70,4.141,24
2020-05-02 06:52:34.314000+00:00,4,435,-84,4.141,24
2020-05-02 06:52:34.316000+00:00,1,435,-84,4.141,24
2020-05-02 06:52:35.939000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 06:52:35.940000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 07:02:34.276000+00:00,3,435,-71,4.125,24
2020-05-02 07:02:35.893000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 07:02:35.895000+00:00,3,415,-92,4.1080000000000005,13
2020-05-02 07:12:34.242000+00:00,4,435,-84,4.125,24
2020-05-02 07:12:35.846000+00:00,4,415,-91,4.1080000000000005,13
2020-05-02 07:12:35.849000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 07:22:34.205000+00:00,4,435,-84,4.125,24
2020-05-02 07:22:34.206000+00:00,1,435,-85,4.125,24
2020-05-02 07:22:34.207000+00:00,3,435,-70,4.125,24
2020-05-02 07:22:35.800000+00:00,3,415,-92,4.1080000000000005,13
2020-05-02 07:22:35.802000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 07:32:34.169000+00:00,4,435,-81,4.125,24
2020-05-02 07:32:34.170000+00:00,3,435,-71,4.125,24
2020-05-02 07:32:35.753000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 07:42:34.133000+00:00,1,435,-84,4.125,24
2020-05-02 07:42:34.135000+00:00,4,435,-84,4.125,24
2020-05-02 07:42:34.136000+00:00,3,435,-70,4.125,24
2020-05-02 07:42:35.708000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 07:42:35.710000+00:00,4,415,-93,4.1080000000000005,13
2020-05-02 07:52:34.097000+00:00,3,435,-71,4.125,23
2020-05-02 07:52:34.098000+00:00,4,435,-83,4.125,23
2020-05-02 07:52:35.660000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 07:52:35.662000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 08:02:34.060000+00:00,3,435,-71,4.125,23
2020-05-02 08:02:34.062000+00:00,1,435,-85,4.125,23
2020-05-02 08:02:35.614000+00:00,3,415,-92,4.1080000000000005,13
2020-05-02 08:12:34.026000+00:00,1,435,-84,4.125,23
2020-05-02 08:12:34.028000+00:00,3,435,-70,4.125,23
2020-05-02 08:12:34.029000+00:00,4,435,-84,4.125,23
2020-05-02 08:12:35.568000+00:00,3,415,-92,4.1080000000000005,13
2020-05-02 08:12:35.569000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 08:22:33.990000+00:00,3,435,-70,4.125,23
2020-05-02 08:22:33.992000+00:00,1,435,-85,4.125,23
2020-05-02 08:22:35.521000+00:00,4,415,-91,4.1080000000000005,13
2020-05-02 08:22:35.523000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 08:32:33.953000+00:00,1,435,-84,4.125,23
2020-05-02 08:32:33.958000+00:00,4,435,-84,4.125,23
2020-05-02 08:32:33.960000+00:00,3,435,-71,4.125,23
2020-05-02 08:32:35.475000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 08:32:35.477000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 08:42:33.917000+00:00,3,435,-71,4.125,23
2020-05-02 08:42:33.919000+00:00,1,435,-83,4.125,23
2020-05-02 08:42:35.430000+00:00,4,415,-92,4.1080000000000005,13
2020-05-02 08:42:35.432000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 08:52:33.882000+00:00,1,435,-82,4.125,23
2020-05-02 08:52:33.884000+00:00,4,435,-84,4.125,23
2020-05-02 08:52:33.885000+00:00,3,435,-70,4.125,23
2020-05-02 08:52:35.383000+00:00,3,415,-92,4.1080000000000005,12
2020-05-02 08:52:35.384000+00:00,4,415,-93,4.1080000000000005,12
2020-05-02 09:02:33.848000+00:00,3,435,-70,4.125,23
2020-05-02 09:02:33.849000+00:00,1,435,-83,4.125,23
2020-05-02 09:02:33.851000+00:00,4,435,-84,4.125,23
2020-05-02 09:02:35.337000+00:00,3,415,-91,4.1080000000000005,12
2020-05-02 09:02:35.339000+00:00,4,415,-93,4.1080000000000005,12
2020-05-02 09:12:33.811000+00:00,3,435,-70,4.125,23
2020-05-02 09:12:35.291000+00:00,4,415,-82,4.1080000000000005,12
2020-05-02 09:22:33.776000+00:00,4,435,-82,4.125,23
2020-05-02 09:22:33.778000+00:00,3,435,-70,4.125,23
2020-05-02 09:22:35.246000+00:00,4,415,-92,4.1080000000000005,12
2020-05-02 09:22:35.248000+00:00,3,415,-91,4.1080000000000005,12
2020-05-02 09:32:33.740000+00:00,3,435,-70,4.125,23
2020-05-02 09:32:35.200000+00:00,4,415,-93,4.1080000000000005,12
2020-05-02 09:42:33.705000+00:00,4,435,-85,4.125,22
2020-05-02 09:42:33.707000+00:00,1,435,-84,4.125,22
2020-05-02 09:42:35.155000+00:00,4,415,-93,4.1080000000000005,12
2020-05-02 09:52:33.671000+00:00,3,435,-70,4.125,23
2020-05-02 09:52:33.672000+00:00,4,435,-87,4.125,23
2020-05-02 09:52:35.109000+00:00,3,415,-91,4.1080000000000005,12
2020-05-02 09:52:35.111000+00:00,4,415,-92,4.1080000000000005,12
2020-05-02 10:02:33.634000+00:00,1,435,-82,4.125,24
2020-05-02 10:02:33.636000+00:00,3,435,-71,4.125,24
2020-05-02 10:02:33.637000+00:00,4,435,-85,4.125,24
2020-05-02 10:02:35.063000+00:00,3,415,-91,4.092,12
2020-05-02 10:12:33.598000+00:00,1,435,-84,4.125,25
2020-05-02 10:12:33.599000+00:00,4,435,-83,4.125,25
2020-05-02 10:12:33.601000+00:00,3,435,-71,4.125,25
2020-05-02 10:12:35.018000+00:00,4,415,-96,4.1080000000000005,13
2020-05-02 10:12:35.020000+00:00,3,415,-91,4.1080000000000005,13
2020-05-02 10:22:33.562000+00:00,1,435,-83,4.125,25
2020-05-02 10:22:33.563000+00:00,3,435,-71,4.125,25
2020-05-02 10:22:33.564000+00:00,4,435,-82,4.125,25
2020-05-02 10:22:34.972000+00:00,4,415,-92,4.092,13
2020-05-02 10:22:34.973000+00:00,3,415,-90,4.092,13
2020-05-02 10:32:33.525000+00:00,3,435,-71,4.1080000000000005,24
2020-05-02 10:32:33.527000+00:00,4,435,-85,4.1080000000000005,24
2020-05-02 10:32:33.528000+00:00,1,435,-82,4.1080000000000005,24
2020-05-02 10:32:34.925000+00:00,3,415,-91,4.092,13
2020-05-02 10:42:33.488000+00:00,1,435,-84,4.1080000000000005,24
2020-05-02 10:42:33.490000+00:00,4,435,-84,4.1080000000000005,24
2020-05-02 10:42:34.879000+00:00,3,415,-91,4.092,13
2020-05-02 10:42:34.881000+00:00,4,415,-93,4.092,13
2020-05-02 10:52:33.454000+00:00,1,435,-84,4.1080000000000005,23
2020-05-02 10:52:33.456000+00:00,4,435,-82,4.1080000000000005,23
2020-05-02 10:52:34.833000+00:00,4,415,-93,4.092,13
2020-05-02 10:52:34.835000+00:00,3,415,-92,4.092,13
2020-05-02 11:02:33.418000+00:00,3,435,-70,4.1080000000000005,23
2020-05-02 11:02:33.420000+00:00,1,435,-83,4.1080000000000005,23
2020-05-02 11:02:33.421000+00:00,4,435,-85,4.1080000000000005,23
2020-05-02 11:02:34.788000+00:00,3,415,-91,4.092,13
2020-05-02 11:02:34.789000+00:00,4,415,-93,4.092,13
2020-05-02 11:12:33.383000+00:00,3,435,-70,4.1080000000000005,23
2020-05-02 11:12:33.384000+00:00,4,435,-84,4.1080000000000005,23
2020-05-02 11:12:33.386000+00:00,1,435,-83,4.1080000000000005,23
2020-05-02 11:12:34.741000+00:00,3,415,-91,4.092,12
2020-05-02 11:12:34.742000+00:00,4,415,-92,4.092,12
2020-05-02 11:22:33.347000+00:00,4,435,-85,4.1080000000000005,24
2020-05-02 11:22:33.348000+00:00,3,435,-71,4.1080000000000005,24
2020-05-02 11:22:33.349000+00:00,1,435,-84,4.1080000000000005,24
2020-05-02 11:22:34.695000+00:00,3,415,-92,4.092,13
2020-05-02 11:22:34.697000+00:00,4,415,-94,4.092,13
2020-05-02 11:32:33.309000+00:00,3,435,-71,4.1080000000000005,26
2020-05-02 11:32:33.311000+00:00,4,435,-84,4.1080000000000005,26
2020-05-02 11:32:33.312000+00:00,1,435,-83,4.1080000000000005,26
2020-05-02 11:32:34.649000+00:00,3,415,-91,4.092,15
2020-05-02 11:42:33.273000+00:00,3,435,-70,4.1080000000000005,27
2020-05-02 11:42:34.602000+00:00,3,415,-92,4.1080000000000005,16
2020-05-02 11:42:34.603000+00:00,4,415,-93,4.1080000000000005,16
2020-05-02 11:50:13.415000+00:00,3,43f,-96,1.8359999999999999,24
2020-05-02 11:52:33.234000+00:00,4,435,-80,4.125,28
2020-05-02 11:52:33.235000+00:00,3,435,-70,4.125,28
2020-05-02 11:52:34.553000+00:00,4,415,-92,4.092,17
2020-05-02 11:52:34.555000+00:00,3,415,-92,4.092,17
2020-05-02 12:00:13.373000+00:00,4,43f,-103,1.9809999999999999,25
2020-05-02 12:00:13.374000+00:00,3,43f,-97,1.9809999999999999,25
2020-05-02 12:02:33.197000+00:00,4,435,-86,4.125,29
2020-05-02 12:02:33.198000+00:00,3,435,-71,4.125,29
2020-05-02 12:02:34.504000+00:00,4,415,-94,4.092,18
2020-05-02 12:02:34.506000+00:00,3,415,-91,4.092,18
2020-05-02 12:04:23.948000+00:00,3,43f,-96,1.8359999999999999,25
2020-05-02 12:12:33.158000+00:00,4,435,-83,4.125,30
2020-05-02 12:12:33.159000+00:00,1,435,-84,4.125,30
2020-05-02 12:12:34.455000+00:00,4,415,-94,4.092,19
2020-05-02 12:12:34.457000+00:00,3,415,-92,4.092,19
2020-05-02 12:22:33.119000+00:00,4,435,-82,4.125,31
2020-05-02 12:22:34.408000+00:00,3,415,-92,4.1080000000000005,20
2020-05-02 12:22:34.409000+00:00,4,415,-92,4.1080000000000005,20
2020-05-02 12:32:33.079000+00:00,3,435,-71,4.125,32
2020-05-02 12:32:33.081000+00:00,1,435,-84,4.125,32
2020-05-02 12:32:34.357000+00:00,4,415,-93,4.1080000000000005,21
2020-05-02 12:32:34.359000+00:00,3,415,-92,4.1080000000000005,21
2020-05-02 12:42:33.041000+00:00,1,435,-81,4.125,32
2020-05-02 12:42:33.042000+00:00,4,435,-88,4.125,32
2020-05-02 12:42:33.043000+00:00,3,435,-72,4.125,32
2020-05-02 12:42:34.309000+00:00,3,415,-91,4.1080000000000005,22
2020-05-02 12:42:34.310000+00:00,4,415,-93,4.1080000000000005,22
2020-05-02 12:52:33.001000+00:00,3,435,-70,4.125,33
2020-05-02 12:52:33.002000+00:00,4,435,-82,4.125,33
2020-05-02 12:52:34.258000+00:00,3,415,-93,4.1080000000000005,22
2020-05-02 12:52:34.259000+00:00,4,415,-91,4.1080000000000005,22
2020-05-02 12:52:34.260000+00:00,1,415,-96,4.1080000000000005,22
2020-05-02 13:02:32.962000+00:00,1,435,-82,4.125,32
2020-05-02 13:02:32.963000+00:00,4,435,-81,4.125,32
2020-05-02 13:02:32.964000+00:00,3,435,-71,4.125,32
2020-05-02 13:02:34.208000+00:00,3,415,-93,4.1080000000000005,22
2020-05-02 13:02:34.209000+00:00,4,415,-95,4.1080000000000005,22
2020-05-02 13:12:32.922000+00:00,3,435,-72,4.125,33
2020-05-02 13:12:32.923000+00:00,1,435,-82,4.125,33
2020-05-02 13:12:34.158000+00:00,4,415,-92,4.1080000000000005,23
2020-05-02 13:12:34.159000+00:00,3,415,-91,4.1080000000000005,23
2020-05-02 13:22:32.882000+00:00,3,435,-71,4.125,33
2020-05-02 13:22:32.884000+00:00,4,435,-85,4.125,33
2020-05-02 13:22:34.108000+00:00,4,415,-94,4.1080000000000005,23
2020-05-02 13:32:32.843000+00:00,3,435,-70,4.125,34
2020-05-02 13:32:32.844000+00:00,4,435,-83,4.125,34
2020-05-02 13:32:32.845000+00:00,1,435,-84,4.125,34
2020-05-02 13:32:34.057000+00:00,3,415,-92,4.1080000000000005,24
2020-05-02 13:42:32.802000+00:00,1,435,-80,4.125,35
2020-05-02 13:42:32.804000+00:00,4,435,-84,4.125,35
2020-05-02 13:42:32.805000+00:00,3,435,-71,4.125,35
2020-05-02 13:42:34.006000+00:00,4,415,-92,4.1080000000000005,25
2020-05-02 13:42:34.007000+00:00,3,415,-94,4.1080000000000005,25
2020-05-02 13:52:32.760000+00:00,3,435,-71,4.125,35
2020-05-02 13:52:32.762000+00:00,4,435,-84,4.125,35
2020-05-02 13:52:32.763000+00:00,1,435,-80,4.125,35
2020-05-02 13:52:33.955000+00:00,1,415,-96,4.1080000000000005,25
2020-05-02 13:52:33.957000+00:00,4,415,-93,4.1080000000000005,25
2020-05-02 13:52:33.958000+00:00,3,415,-92,4.1080000000000005,25
2020-05-02 14:02:32.720000+00:00,3,435,-71,4.141,36
2020-05-02 14:02:32.721000+00:00,1,435,-84,4.141,36
2020-05-02 14:02:33.905000+00:00,4,415,-92,4.1080000000000005,25
2020-05-02 14:02:33.906000+00:00,3,415,-93,4.1080000000000005,25
2020-05-02 14:12:32.678000+00:00,4,435,-86,4.141,37
2020-05-02 14:12:32.680000+00:00,1,435,-86,4.141,37
2020-05-02 14:12:32.681000+00:00,3,435,-70,4.141,37
2020-05-02 14:12:33.852000+00:00,1,415,-96,4.125,26
2020-05-02 14:12:33.853000+00:00,3,415,-94,4.125,26
2020-05-02 14:12:33.854000+00:00,4,415,-93,4.125,26
2020-05-02 14:22:32.638000+00:00,3,435,-70,4.141,38
2020-05-02 14:22:32.643000+00:00,4,435,-88,4.141,38
2020-05-02 14:22:32.645000+00:00,1,435,-89,4.141,38
2020-05-02 14:22:33.800000+00:00,3,415,-93,4.125,27
2020-05-02 14:22:33.803000+00:00,4,415,-93,4.125,27
2020-05-02 14:32:32.596000+00:00,1,435,-87,4.157,39
2020-05-02 14:32:32.598000+00:00,4,435,-86,4.157,39
2020-05-02 14:32:33.748000+00:00,1,415,-100,4.125,28
2020-05-02 14:32:33.749000+00:00,3,415,-92,4.125,28
2020-05-02 14:32:33.750000+00:00,4,415,-93,4.125,28
2020-05-02 14:42:32.555000+00:00,3,435,-71,4.157,40
2020-05-02 14:42:32.556000+00:00,1,435,-80,4.157,40
2020-05-02 14:42:32.558000+00:00,4,435,-82,4.157,40
2020-05-02 14:42:33.698000+00:00,3,415,-93,4.141,28
2020-05-02 14:42:33.699000+00:00,4,415,-92,4.141,28
2020-05-02 14:52:32.515000+00:00,3,435,-72,4.157,41
2020-05-02 14:52:32.516000+00:00,1,435,-80,4.157,41
2020-05-02 14:52:33.647000+00:00,4,415,-93,4.141,29
2020-05-02 14:52:33.649000+00:00,3,415,-92,4.141,29
2020-05-02 15:02:32.474000+00:00,3,435,-72,4.173,41
2020-05-02 15:02:32.475000+00:00,1,435,-84,4.173,41
2020-05-02 15:02:33.596000+00:00,3,415,-94,4.157,31
2020-05-02 15:02:33.598000+00:00,1,415,-96,4.157,31
2020-05-02 15:02:33.599000+00:00,4,415,-92,4.157,31
2020-05-02 15:12:32.433000+00:00,3,435,-72,4.173,41
2020-05-02 15:12:32.434000+00:00,1,435,-82,4.173,41
2020-05-02 15:12:32.436000+00:00,4,435,-87,4.173,41
2020-05-02 15:12:33.545000+00:00,4,415,-92,4.157,31
2020-05-02 15:12:33.547000+00:00,1,415,-96,4.157,31
2020-05-02 15:22:32.393000+00:00,3,435,-71,4.189,41
2020-05-02 15:22:32.394000+00:00,4,435,-88,4.189,41
2020-05-02 15:22:33.494000+00:00,1,415,-96,4.157,31
2020-05-02 15:22:33.495000+00:00,4,415,-93,4.157,31
2020-05-02 15:22:33.496000+00:00,3,415,-93,4.157,31
2020-05-02 15:32:32.352000+00:00,1,435,-86,4.189,42
2020-05-02 15:32:32.354000+00:00,3,435,-70,4.189,42
2020-05-02 15:32:33.444000+00:00,4,415,-91,4.173,31
2020-05-02 15:32:33.445000+00:00,3,415,-93,4.173,31
2020-05-02 15:42:32.312000+00:00,3,435,-72,4.205,42
2020-05-02 15:42:32.313000+00:00,1,435,-87,4.205,42
2020-05-02 15:42:32.315000+00:00,4,435,-85,4.205,42
