recorded at,gps at,latitude,longitude,altitude,quality
2020-04-30 01:58:19.071000+00:00,2020-04-30T01:58:20.000Z,37.916814167,-85.656426,176.7,3
2020-04-30 02:13:19.583000+00:00,2020-04-30T02:13:20.000Z,37.916698,-85.6565625,186.1,3
2020-04-30 02:28:19.775000+00:00,2020-04-30T02:28:21.000Z,37.916669833,-85.6564995,188.4,3
2020-04-30 02:43:19.860000+00:00,2020-04-30T02:43:21.000Z,37.916763333,-85.656493167,152.3,3
2020-04-30 02:58:20.219000+00:00,2020-04-30T02:58:21.000Z,37.916761666999996,-85.656541833,162.8,3
2020-04-30 03:13:20.657000+00:00,2020-04-30T03:13:22.000Z,37.916743333,-85.656453333,173.2,3
2020-04-30 03:28:20.815000+00:00,2020-04-30T03:28:22.000Z,37.916740667,-85.656587167,157.3,3
2020-04-30 03:43:20.925000+00:00,2020-04-30T03:43:22.000Z,37.916701833000005,-85.656389167,179.5,3
2020-04-30 03:58:21.303000+00:00,2020-04-30T03:58:22.000Z,37.916719167,-85.656486333,168.5,3
2020-04-30 04:13:21.721000+00:00,2020-04-30T04:13:22.000Z,37.916792333000004,-85.65644549999999,160.3,3
2020-04-30 04:28:21.895000+00:00,2020-04-30T04:28:23.000Z,37.916666333,-85.656415833,182.8,3
2020-04-30 04:43:22.222000+00:00,2020-04-30T04:43:23.000Z,37.916644833,-85.656372167,167.9,3
2020-04-30 04:58:22.711000+00:00,2020-04-30T04:58:23.000Z,37.916705333,-85.656437333,176.2,3
2020-04-30 05:13:22.780000+00:00,2020-04-30T05:13:24.000Z,37.916739666999995,-85.65660749999999,171.1,3
2020-04-30 05:28:23.009000+00:00,2020-04-30T05:28:24.000Z,37.916724167,-85.65653449999999,171.2,3
2020-04-30 05:43:23.470000+00:00,2020-04-30T05:43:24.000Z,37.9167395,-85.656477333,177.3,3
2020-04-30 05:58:23.744000+00:00,2020-04-30T05:58:25.000Z,37.916739666999995,-85.656456167,168.5,3
2020-04-30 06:13:23.850000+00:00,2020-04-30T06:13:25.000Z,37.916691166999996,-85.656441333,172.9,3
2020-04-30 06:28:24.242000+00:00,2020-04-30T06:28:25.000Z,37.916713666999996,-85.656398667,184.0,3
2020-04-30 06:43:24.661000+00:00,2020-04-30T06:43:25.000Z,37.916746167,-85.6565095,174.4,3
2020-04-30 06:58:24.787000+00:00,2020-04-30T06:58:26.000Z,37.916669833,-85.656461,166.6,3
2020-04-30 07:13:24.935000+00:00,2020-04-30T07:13:26.000Z,37.916639,-85.6563955,190.7,3
2020-04-30 07:28:25.370000+00:00,2020-04-30T07:28:26.000Z,37.916630333,-85.6564075,165.6,3
2020-04-30 07:43:25.699000+00:00,2020-04-30T07:43:27.000Z,37.916657,-85.656468,178.2,3
2020-04-30 07:58:25.840000+00:00,2020-04-30T07:58:27.000Z,37.9166945,-85.656560667,173.7,3
2020-04-30 08:13:26.104000+00:00,2020-04-30T08:13:27.000Z,37.916723499999996,-85.656403833,189.0,3
2020-04-30 08:28:26.636000+00:00,2020-04-30T08:28:27.000Z,37.916691833,-85.656491667,174.1,3
2020-04-30 08:43:26.724000+00:00,2020-04-30T08:43:28.000Z,37.916824,-85.656423833,182.7,3
2020-04-30 08:58:26.946000+00:00,2020-04-30T08:58:28.000Z,37.916742,-85.656383667,196.1,3
2020-04-30 09:13:27.494000+00:00,2020-04-30T09:13:28.000Z,37.916736166999996,-85.656373833,174.3,3
2020-04-30 09:28:27.734000+00:00,2020-04-30T09:28:29.000Z,37.916717667,-85.6564705,181.5,3
2020-04-30 09:43:27.838000+00:00,2020-04-30T09:43:29.000Z,37.916677666999995,-85.65647166699999,168.4,3
2020-04-30 09:58:28.308000+00:00,2020-04-30T09:58:29.000Z,37.916742833,-85.656564333,171.4,3
2020-04-30 10:13:28.617000+00:00,2020-04-30T10:13:30.000Z,37.916755,-85.656530167,170.9,3
2020-04-30 10:28:28.726000+00:00,2020-04-30T10:28:30.000Z,37.916739166999996,-85.656557333,167.7,3
2020-04-30 10:43:28.872000+00:00,2020-04-30T10:43:30.000Z,37.916734999999996,-85.6565315,171.2,3
2020-04-30 10:58:29.418000+00:00,2020-04-30T10:58:30.000Z,37.916743833000005,-85.656442667,174.4,3
2020-04-30 11:13:29.612000+00:00,2020-04-30T11:13:31.000Z,37.9167525,-85.6563705,186.6,3
2020-04-30 11:28:29.795000+00:00,2020-04-30T11:28:31.000Z,37.9168025,-85.6565095,177.2,3
2020-04-30 11:43:30.207000+00:00,2020-04-30T11:43:31.000Z,37.916756833,-85.656390167,192.2,3
2020-04-30 11:58:30.621000+00:00,2020-04-30T11:58:31.000Z,37.916751667,-85.656338,184.5,3
2020-04-30 12:13:30.693000+00:00,2020-04-30T12:13:32.000Z,37.916738,-85.656500167,182.0,3
2020-04-30 12:28:30.904000+00:00,2020-04-30T12:28:32.000Z,37.9166965,-85.656388333,179.2,3
2020-04-30 12:43:31.337000+00:00,2020-04-30T12:43:32.000Z,37.916678999999995,-85.656469833,183.3,3
2020-04-30 12:58:31.672000+00:00,2020-04-30T12:58:33.000Z,37.916668,-85.65632099999999,184.5,3
2020-04-30 13:13:31.745000+00:00,2020-04-30T13:13:33.000Z,37.916766167,-85.65635999999999,181.7,3
2020-04-30 13:28:32.044000+00:00,2020-04-30T13:28:33.000Z,37.916750167,-85.656437833,171.8,3
2020-04-30 13:43:32.569000+00:00,2020-04-30T13:43:33.000Z,37.916776,-85.656377,177.8,3
2020-04-30 13:58:32.710000+00:00,2020-04-30T13:58:34.000Z,37.916749667,-85.656483,168.8,3
2020-04-30 14:13:32.889000+00:00,2020-04-30T14:13:34.000Z,37.916827667,-85.656516833,183.9,3
2020-04-30 14:28:33.352000+00:00,2020-04-30T14:28:34.000Z,37.916744833,-85.656438,173.1,3
2020-04-30 14:43:33.623000+00:00,2020-04-30T14:43:35.000Z,37.9166975,-85.656406333,171.9,3
2020-04-30 14:58:33.783000+00:00,2020-04-30T14:58:35.000Z,37.916625333,-85.656470167,168.5,3
2020-04-30 15:13:34.113000+00:00,2020-04-30T15:13:35.000Z,37.916751833,-85.656417833,179.7,3
2020-04-30 15:28:34.616000+00:00,2020-04-30T15:28:35.000Z,37.916675500000004,-85.656524,172.0,3
2020-04-30 15:43:34.671000+00:00,2020-04-30T15:43:36.000Z,37.916646,-85.656512167,183.4,3
2020-04-30 15:58:34.904000+00:00,2020-04-30T15:58:36.000Z,37.916762333,-85.65650733300001,182.2,3
2020-04-30 16:13:35.383000+00:00,2020-04-30T16:13:36.000Z,37.916722666999995,-85.656496333,173.8,3
2020-04-30 16:28:35.629000+00:00,2020-04-30T16:28:37.000Z,37.916729,-85.656501667,183.9,3
2020-04-30 16:43:35.716000+00:00,2020-04-30T16:43:37.000Z,37.916735167,-85.656521,171.3,3
2020-04-30 16:58:35.968000+00:00,2020-04-30T16:58:37.000Z,37.916672333,-85.656495167,169.1,3
2020-04-30 17:13:36.519000+00:00,2020-04-30T17:13:37.000Z,37.916718833000004,-85.656395333,172.8,3
2020-04-30 17:28:36.639000+00:00,2020-04-30T17:28:38.000Z,37.916691,-85.656346167,176.1,3
2020-04-30 17:43:36.760000+00:00,2020-04-30T17:43:38.000Z,37.916692499999996,-85.656487,167.4,3
2020-04-30 17:58:37.209000+00:00,2020-04-30T17:58:38.000Z,37.916674333,-85.656305833,194.4,3
2020-04-30 18:13:37.559000+00:00,2020-04-30T18:13:39.000Z,37.916702666999996,-85.656577,166.6,3
2020-04-30 18:28:37.766000+00:00,2020-04-30T18:28:39.000Z,37.9166995,-85.656222333,190.4,3
2020-04-30 18:43:38.082000+00:00,2020-04-30T18:43:39.000Z,37.916644667,-85.656505833,156.9,3
2020-04-30 18:58:38.561000+00:00,2020-04-30T18:58:39.000Z,37.916723,-85.656500167,174.5,3
2020-04-30 19:13:38.649000+00:00,2020-04-30T19:13:40.000Z,37.916817167,-85.6566355,159.0,3
2020-04-30 19:28:38.985000+00:00,2020-04-30T19:28:40.000Z,37.916671666999996,-85.656329667,174.1,3
2020-04-30 19:43:39.503000+00:00,2020-04-30T19:43:40.000Z,37.916691,-85.656359,177.6,3
2020-04-30 19:58:39.638000+00:00,2020-04-30T19:58:41.000Z,37.916691,-85.656518167,160.2,3
2020-04-30 20:13:39.793000+00:00,2020-04-30T20:13:41.000Z,37.916706333,-85.656502833,167.4,3
2020-04-30 20:28:40.279000+00:00,2020-04-30T20:28:41.000Z,37.916655,-85.656378167,161.3,3
2020-04-30 20:43:40.519000+00:00,2020-04-30T20:43:41.000Z,37.916665667,-85.656549333,157.1,3
2020-04-30 20:58:40.660000+00:00,2020-04-30T20:58:42.000Z,37.916759166999995,-85.6563775,187.5,3
2020-04-30 21:13:40.846000+00:00,2020-04-30T21:13:42.000Z,37.916677333,-85.656456,174.1,3
2020-04-30 21:28:41.490000+00:00,2020-04-30T21:28:42.000Z,37.916671,-85.656294167,194.2,3
2020-04-30 21:43:41.536000+00:00,2020-04-30T21:43:43.000Z,37.916686667,-85.656502167,175.6,3
2020-04-30 21:58:41.720000+00:00,2020-04-30T21:58:43.000Z,37.916764333,-85.65644300000001,182.0,3
2020-04-30 22:13:42.015000+00:00,2020-04-30T22:13:43.000Z,37.916779999999996,-85.656411,187.4,3
2020-04-30 22:28:42.554000+00:00,2020-04-30T22:28:43.000Z,37.9167325,-85.65650699999999,164.5,3
2020-04-30 22:43:42.599000+00:00,2020-04-30T22:43:44.000Z,37.916695333,-85.656512167,162.9,3
2020-04-30 22:58:42.785000+00:00,2020-04-30T22:58:44.000Z,37.916676833000004,-85.656524833,159.1,3
2020-04-30 23:13:43.124000+00:00,2020-04-30T23:13:44.000Z,37.916781166999996,-85.65646650000001,181.8,3
2020-04-30 23:28:43.529000+00:00,2020-04-30T23:28:44.000Z,37.916613333,-85.656403167,193.5,3
2020-04-30 23:43:43.597000+00:00,2020-04-30T23:43:45.000Z,37.916678167,-85.656524667,179.5,3
2020-04-30 23:58:43.825000+00:00,2020-04-30T23:58:45.000Z,37.916699333000004,-85.65647116699999,181.2,3
2020-05-01 00:13:44.273000+00:00,2020-05-01T00:13:45.000Z,37.916666833,-85.656424833,189.3,3
2020-05-01 00:28:44.608000+00:00,2020-05-01T00:28:46.000Z,37.916705666999995,-85.656450167,181.2,3
2020-05-01 00:43:44.666000+00:00,2020-05-01T00:43:46.000Z,37.916720833,-85.656443833,175.0,3
2020-05-01 00:58:44.942000+00:00,2020-05-01T00:58:46.000Z,37.9167125,-85.656503,176.4,3
2020-05-01 01:13:45.480000+00:00,2020-05-01T01:13:46.000Z,37.9167675,-85.656495167,176.0,3
2020-05-01 01:28:45.639000+00:00,2020-05-01T01:28:47.000Z,37.916723833,-85.65651833300001,174.7,3
2020-05-01 01:43:45.946000+00:00,2020-05-01T01:43:47.000Z,37.916738833000004,-85.656544,175.5,3
2020-05-01 01:58:46.487000+00:00,2020-05-01T01:58:47.000Z,37.916815166999996,-85.6566205,173.0,3
2020-05-01 02:13:46.560000+00:00,2020-05-01T02:13:48.000Z,37.916788000000004,-85.656507167,178.3,3
2020-05-01 02:28:46.725000+00:00,2020-05-01T02:28:48.000Z,37.916752333000005,-85.656481667,181.1,3
2020-05-01 02:43:47.187000+00:00,2020-05-01T02:43:48.000Z,37.916777167,-85.656496333,177.8,3
2020-05-01 02:58:47.483000+00:00,2020-05-01T02:58:49.000Z,37.916747833,-85.656376667,175.3,3
2020-05-01 03:13:47.592000+00:00,2020-05-01T03:13:49.000Z,37.916765667,-85.656440333,185.0,3
2020-05-01 03:28:47.989000+00:00,2020-05-01T03:28:49.000Z,37.9167385,-85.656483667,168.2,3
2020-05-01 03:43:48.487000+00:00,2020-05-01T03:43:49.000Z,37.9167325,-85.656414833,173.8,3
2020-05-01 03:58:48.633000+00:00,2020-05-01T03:58:50.000Z,37.916832667,-85.656482,170.5,3
2020-05-01 04:13:48.862000+00:00,2020-05-01T04:13:50.000Z,37.916703667,-85.656447,172.9,3
2020-05-01 04:28:49.455000+00:00,2020-05-01T04:28:50.000Z,37.916696167,-85.656470333,161.3,3
2020-05-01 04:43:49.546000+00:00,2020-05-01T04:43:51.000Z,37.916678667,-85.656292167,185.3,3
2020-05-01 04:58:49.770000+00:00,2020-05-01T04:58:51.000Z,37.916640666999996,-85.65631916699999,173.8,3
2020-05-01 05:13:50.249000+00:00,2020-05-01T05:13:51.000Z,37.916648167,-85.656550833,161.4,3
2020-05-01 05:28:50.503000+00:00,2020-05-01T05:28:52.000Z,37.916736,-85.656507667,179.1,3
2020-05-01 05:43:50.614000+00:00,2020-05-01T05:43:52.000Z,37.916678499999996,-85.656482833,169.2,3
2020-05-01 05:58:51.070000+00:00,2020-05-01T05:58:52.000Z,37.916643167,-85.656415667,180.6,3
2020-05-01 06:13:51.428000+00:00,2020-05-01T06:13:52.000Z,37.916713167,-85.6564215,178.8,3
2020-05-01 06:28:51.582000+00:00,2020-05-01T06:28:53.000Z,37.916734000000005,-85.656523333,180.8,3
2020-05-01 06:43:51.754000+00:00,2020-05-01T06:43:53.000Z,37.9166665,-85.656517667,177.8,3
2020-05-01 06:58:52.258000+00:00,2020-05-01T06:58:53.000Z,37.916698667,-85.656449,163.8,3
2020-05-01 07:13:52.538000+00:00,2020-05-01T07:13:54.000Z,37.916673833000004,-85.656449,180.4,3
2020-05-01 07:28:52.749000+00:00,2020-05-01T07:28:54.000Z,37.916763833000005,-85.656495333,159.8,3
2020-05-01 07:43:53.139000+00:00,2020-05-01T07:43:54.000Z,37.916732833000005,-85.656477,173.7,3
2020-05-01 07:58:53.520000+00:00,2020-05-01T07:58:55.000Z,37.916817667,-85.656524833,181.9,3
2020-05-01 08:13:53.625000+00:00,2020-05-01T08:13:55.000Z,37.916738,-85.6565105,163.5,3
2020-05-01 08:28:54.053000+00:00,2020-05-01T08:28:55.000Z,37.916857,-85.656490167,175.2,3
2020-05-01 08:43:54.450000+00:00,2020-05-01T08:43:56.000Z,37.916743167,-85.656556333,163.7,3
2020-05-01 08:58:54.566000+00:00,2020-05-01T08:58:56.000Z,37.916730833,-85.656447833,165.1,3
2020-05-01 09:13:54.792000+00:00,2020-05-01T09:13:56.000Z,37.9166955,-85.65653533300001,181.3,3
2020-05-01 09:28:55.430000+00:00,2020-05-01T09:28:56.000Z,37.916712167,-85.656487167,176.8,3
2020-05-01 09:43:55.476000+00:00,2020-05-01T09:43:57.000Z,37.916693167,-85.656497833,173.7,3
2020-05-01 09:58:55.642000+00:00,2020-05-01T09:58:57.000Z,37.916767666999995,-85.656533333,183.3,3
2020-05-01 10:13:56.023000+00:00,2020-05-01T10:13:57.000Z,37.916658,-85.65653866699999,175.1,3
2020-05-01 10:28:56.472000+00:00,2020-05-01T10:28:58.000Z,37.916717,-85.656525667,168.5,3
2020-05-01 10:43:56.648000+00:00,2020-05-01T10:43:58.000Z,37.9167755,-85.65643216699999,169.3,3
2020-05-01 10:58:57.179000+00:00,2020-05-01T10:58:58.000Z,37.916700333,-85.656499833,159.6,3
2020-05-01 11:13:57.368000+00:00,2020-05-01T11:13:59.000Z,37.9167195,-85.656502167,176.7,3
2020-05-01 11:28:57.499000+00:00,2020-05-01T11:28:59.000Z,37.916776500000005,-85.656485333,185.8,3
2020-05-01 11:43:57.724000+00:00,2020-05-01T11:43:59.000Z,37.916661833,-85.656575833,162.9,3
2020-05-01 11:58:58.237000+00:00,2020-05-01T11:58:59.000Z,37.916706167,-85.656426833,174.0,3
2020-05-01 12:13:58.443000+00:00,2020-05-01T12:14:00.000Z,37.916727833,-85.656492667,176.7,3
2020-05-01 12:28:58.583000+00:00,2020-05-01T12:29:00.000Z,37.916662333000005,-85.656418167,167.0,3
2020-05-01 12:43:58.746000+00:00,2020-05-01T12:44:00.000Z,37.916717999999996,-85.656476333,176.9,3
2020-05-01 12:58:59.330000+00:00,2020-05-01T12:59:00.000Z,37.916695000000004,-85.6564345,182.7,3
2020-05-01 13:13:59.447000+00:00,2020-05-01T13:14:01.000Z,37.916587666999995,-85.656364333,204.7,3
2020-05-01 13:28:59.594000+00:00,2020-05-01T13:29:01.000Z,37.916653667,-85.656430667,180.3,3
2020-05-01 13:43:59.943000+00:00,2020-05-01T13:44:01.000Z,37.916760167,-85.6565795,150.7,3
2020-05-01 13:59:00.415000+00:00,2020-05-01T13:59:01.000Z,37.9167335,-85.656439,190.6,3
2020-05-01 14:14:00.494000+00:00,2020-05-01T14:14:02.000Z,37.9167025,-85.656503,184.6,3
2020-05-01 14:29:00.704000+00:00,2020-05-01T14:29:02.000Z,37.916689,-85.656499833,179.6,3
2020-05-01 14:44:01.148000+00:00,2020-05-01T14:44:02.000Z,37.916697833,-85.656429167,171.2,3
2020-05-01 14:59:01.476000+00:00,2020-05-01T14:59:03.000Z,37.916673333,-85.656393333,172.8,3
2020-05-01 15:14:01.611000+00:00,2020-05-01T15:14:03.000Z,37.916774667,-85.6564525,188.9,3
2020-05-01 15:29:02.129000+00:00,2020-05-01T15:29:03.000Z,37.916715667,-85.656463333,175.5,3
2020-05-01 15:44:02.419000+00:00,2020-05-01T15:44:04.000Z,37.916729499999995,-85.65654683300001,174.2,3
2020-05-01 15:59:02.619000+00:00,2020-05-01T15:59:04.000Z,37.9167305,-85.656538167,176.2,3
2020-05-01 16:14:02.930000+00:00,2020-05-01T16:14:04.000Z,37.9167275,-85.656311667,167.0,3
2020-05-01 16:29:03.409000+00:00,2020-05-01T16:29:04.000Z,37.916689,-85.656343667,164.2,3
2020-05-01 16:44:03.493000+00:00,2020-05-01T16:44:05.000Z,37.9168435,-85.656376,174.4,3
2020-05-01 16:59:03.816000+00:00,2020-05-01T16:59:05.000Z,37.916739333,-85.656555167,160.9,3
2020-05-01 17:14:04.308000+00:00,2020-05-01T17:14:05.000Z,37.916714500000005,-85.65652166699999,164.2,3
2020-05-01 17:29:04.436000+00:00,2020-05-01T17:29:06.000Z,37.916783833000004,-85.656566,164.5,3
2020-05-01 17:44:04.580000+00:00,2020-05-01T17:44:06.000Z,37.916725166999996,-85.656599167,156.5,3
2020-05-01 17:59:05.035000+00:00,2020-05-01T17:59:06.000Z,37.916728166999995,-85.656408,180.9,3
2020-05-01 18:14:05.326000+00:00,2020-05-01T18:14:07.000Z,37.916689,-85.656423833,179.0,3
2020-05-01 18:29:05.475000+00:00,2020-05-01T18:29:07.000Z,37.916741833,-85.656458333,180.2,3
2020-05-01 18:44:05.675000+00:00,2020-05-01T18:44:07.000Z,37.916688833,-85.656432833,178.6,3
2020-05-01 18:59:06.283000+00:00,2020-05-01T18:59:07.000Z,37.916687167,-85.656374167,172.2,3
2020-05-01 19:14:06.362000+00:00,2020-05-01T19:14:08.000Z,37.916688666999995,-85.656300833,190.1,3
2020-05-01 19:29:06.658000+00:00,2020-05-01T19:29:08.000Z,37.916676833000004,-85.65650550000001,172.1,3
2020-05-01 19:44:07.251000+00:00,2020-05-01T19:44:08.000Z,37.916694667,-85.656399167,174.6,3
2020-05-01 19:59:07.396000+00:00,2020-05-01T19:59:09.000Z,37.916656667,-85.656469667,165.0,3
2020-05-01 20:14:07.605000+00:00,2020-05-01T20:14:09.000Z,37.91668,-85.656456,171.9,3
2020-05-01 20:29:08.200000+00:00,2020-05-01T20:29:09.000Z,37.9167245,-85.6564355,172.4,3
2020-05-01 20:44:08.304000+00:00,2020-05-01T20:44:10.000Z,37.916741167,-85.656512667,170.7,3
2020-05-01 20:59:08.470000+00:00,2020-05-01T20:59:10.000Z,37.916837833,-85.656572833,180.3,3
2020-05-01 21:14:08.793000+00:00,2020-05-01T21:14:10.000Z,37.916823167,-85.656390333,191.6,3
2020-05-01 21:29:09.290000+00:00,2020-05-01T21:29:11.000Z,37.916725,-85.656498,179.3,3
2020-05-01 21:44:09.374000+00:00,2020-05-01T21:44:11.000Z,37.916729167,-85.65644916699999,180.0,3
2020-05-01 21:59:09.731000+00:00,2020-05-01T21:59:11.000Z,37.916699833,-85.656449833,174.0,3
2020-05-01 22:14:10.253000+00:00,2020-05-01T22:14:11.000Z,37.916695667,-85.65652850000001,173.3,3
2020-05-01 22:29:10.364000+00:00,2020-05-01T22:29:12.000Z,37.9166935,-85.656502667,157.6,3
2020-05-01 22:44:10.552000+00:00,2020-05-01T22:44:12.000Z,37.916749833000004,-85.656502,158.4,3
2020-05-01 22:59:11.123000+00:00,2020-05-01T22:59:12.000Z,37.916729333,-85.65652933300001,176.5,3
2020-05-01 23:14:11.268000+00:00,2020-05-01T23:14:13.000Z,37.916715167,-85.656458,181.8,3
2020-05-01 23:29:11.426000+00:00,2020-05-01T23:29:13.000Z,37.916719666999995,-85.656404833,182.1,3
2020-05-01 23:44:11.755000+00:00,2020-05-01T23:44:13.000Z,37.916745333,-85.656593667,170.0,3
2020-05-01 23:59:12.239000+00:00,2020-05-01T23:59:13.000Z,37.916728166999995,-85.656478167,178.5,3
2020-05-02 00:14:12.291000+00:00,2020-05-02T00:14:14.000Z,37.916782,-85.6565415,165.7,3
2020-05-02 00:29:12.474000+00:00,2020-05-02T00:29:14.000Z,37.916874666999995,-85.6565415,184.8,3
2020-05-02 00:44:12.792000+00:00,2020-05-02T00:44:14.000Z,37.917033667,-85.656602667,191.9,3
2020-05-02 00:59:13.241000+00:00,2020-05-02T00:59:15.000Z,37.916885833,-85.6565835,185.2,3
2020-05-02 01:14:13.312000+00:00,2020-05-02T01:14:15.000Z,37.916771833,-85.656439667,153.0,3
2020-05-02 01:29:13.582000+00:00,2020-05-02T01:29:15.000Z,37.916775333000004,-85.65650500000001,161.9,3
2020-05-02 01:44:14.133000+00:00,2020-05-02T01:44:15.000Z,37.916778333,-85.656582167,179.2,3
2020-05-02 01:59:14.264000+00:00,2020-05-02T01:59:16.000Z,37.9167665,-85.656539667,176.6,3
2020-05-02 02:14:14.335000+00:00,2020-05-02T02:14:16.000Z,37.916771167,-85.656504333,175.6,3
2020-05-02 02:29:14.623000+00:00,2020-05-02T02:29:16.000Z,37.916731833,-85.6564695,185.7,3
2020-05-02 02:44:15.094000+00:00,2020-05-02T02:44:16.000Z,37.916773667,-85.656486167,169.3,3
2020-05-02 02:59:15.234000+00:00,2020-05-02T02:59:17.000Z,37.916711833,-85.65645450000001,177.0,3
2020-05-02 03:14:15.401000+00:00,2020-05-02T03:14:17.000Z,37.916704167,-85.656504167,162.0,3
2020-05-02 03:41:03.970000+00:00,2020-05-02T03:41:03.000Z,37.916770833,-85.656508,182.6,3
2020-05-02 03:56:04.116000+00:00,2020-05-02T03:56:04.000Z,37.916627167,-85.656458,171.6,3
2020-05-02 04:11:04.340000+00:00,2020-05-02T04:11:04.000Z,37.916708833,-85.65650183300001,170.6,3
2020-05-02 04:26:04.940000+00:00,2020-05-02T04:26:04.000Z,37.916663166999996,-85.6564315,131.5,3
2020-05-02 04:41:05.029000+00:00,2020-05-02T04:41:05.000Z,37.916625333,-85.656315167,163.4,3
2020-05-02 04:56:05.190000+00:00,2020-05-02T04:56:05.000Z,37.916641,-85.656406,172.0,3
2020-05-02 05:11:05.510000+00:00,2020-05-02T05:11:05.000Z,37.916775333000004,-85.656458,180.8,3
2020-05-02 05:26:05.978000+00:00,2020-05-02T05:26:05.000Z,37.916740333,-85.65649599999999,170.3,3
2020-05-02 05:41:06.054000+00:00,2020-05-02T05:41:06.000Z,37.916694333,-85.656492167,168.8,3
2020-05-02 05:56:06.287000+00:00,2020-05-02T05:56:06.000Z,37.916752833000004,-85.65649366699999,173.3,3
2020-05-02 06:11:06.748000+00:00,2020-05-02T06:11:06.000Z,37.916796333,-85.656459,175.9,3
2020-05-02 06:26:07.075000+00:00,2020-05-02T06:26:07.000Z,37.916648167,-85.656515667,149.6,3
2020-05-02 06:41:07.118000+00:00,2020-05-02T06:41:07.000Z,37.916693667,-85.656469833,179.2,3
2020-05-02 06:56:07.382000+00:00,2020-05-02T06:56:07.000Z,37.916688167,-85.65649549999999,176.7,3
2020-05-02 07:11:07.927000+00:00,2020-05-02T07:11:07.000Z,37.916674833,-85.6564305,180.3,3
2020-05-02 07:26:08.088000+00:00,2020-05-02T07:26:08.000Z,37.916686,-85.656469,154.3,3
2020-05-02 07:41:08.209000+00:00,2020-05-02T07:41:08.000Z,37.916712,-85.656473167,178.6,3
2020-05-02 07:56:08.604000+00:00,2020-05-02T07:56:08.000Z,37.916765167,-85.656541,178.7,3
2020-05-02 08:11:08.972000+00:00,2020-05-02T08:11:09.000Z,37.916779333,-85.6564885,173.4,3
2020-05-02 08:26:09.089000+00:00,2020-05-02T08:26:09.000Z,37.916779,-85.656430833,185.1,3
2020-05-02 08:41:09.281000+00:00,2020-05-02T08:41:09.000Z,37.916740000000004,-85.656427667,176.8,3
2020-05-02 08:56:09.878000+00:00,2020-05-02T08:56:09.000Z,37.916727167,-85.656342833,171.8,3
2020-05-02 09:11:09.985000+00:00,2020-05-02T09:11:10.000Z,37.916756833,-85.65648266699999,182.5,3
2020-05-02 09:26:10.173000+00:00,2020-05-02T09:26:10.000Z,37.9167875,-85.656528667,183.0,3
2020-05-02 09:41:10.533000+00:00,2020-05-02T09:41:10.000Z,37.916706833,-85.656506667,169.8,3
2020-05-02 09:56:10.921000+00:00,2020-05-02T09:56:11.000Z,37.916774,-85.6565375,178.6,3
2020-05-02 10:11:10.983000+00:00,2020-05-02T10:11:11.000Z,37.916644500000004,-85.656508833,163.5,3
2020-05-02 10:26:11.109000+00:00,2020-05-02T10:26:11.000Z,37.9166565,-85.656519167,166.3,3
2020-05-02 10:41:11.403000+00:00,2020-05-02T10:41:11.000Z,37.916783,-85.656401667,173.6,3
2020-05-02 10:56:11.923000+00:00,2020-05-02T10:56:11.000Z,37.916692,-85.656455333,169.0,3
2020-05-02 11:11:12+00:00,2020-05-02T11:11:12.000Z,37.916681,-85.656419167,175.1,3
2020-05-02 11:26:12.253000+00:00,2020-05-02T11:26:12.000Z,37.916768333,-85.656468333,189.8,3
2020-05-02 11:41:12.776000+00:00,2020-05-02T11:41:12.000Z,37.916672999999996,-85.656517333,182.2,3
2020-05-02 11:56:12.978000+00:00,2020-05-02T11:56:13.000Z,37.9167,-85.656404333,186.7,3
2020-05-02 12:11:13.064000+00:00,2020-05-02T12:11:13.000Z,37.916672,-85.65652850000001,177.7,3
2020-05-02 12:26:13.398000+00:00,2020-05-02T12:26:13.000Z,37.916634333000005,-85.656389333,173.9,3
2020-05-02 12:41:13.887000+00:00,2020-05-02T12:41:13.000Z,37.916741333000004,-85.656514333,163.2,3
2020-05-02 12:56:14.022000+00:00,2020-05-02T12:56:14.000Z,37.916762667,-85.656495667,161.9,3
2020-05-02 13:11:14.189000+00:00,2020-05-02T13:11:14.000Z,37.9166685,-85.65646783300001,169.2,3
2020-05-02 13:26:14.677000+00:00,2020-05-02T13:26:14.000Z,37.916691333,-85.656349167,200.5,3
2020-05-02 13:41:14.921000+00:00,2020-05-02T13:41:15.000Z,37.916731833,-85.656413167,180.0,3
2020-05-02 13:56:15.067000+00:00,2020-05-02T13:56:15.000Z,37.916693667,-85.656459667,175.7,3
2020-05-02 14:11:15.223000+00:00,2020-05-02T14:11:15.000Z,37.916836333,-85.656442833,186.7,3
2020-05-02 14:26:15.811000+00:00,2020-05-02T14:26:15.000Z,37.916784833,-85.65647166699999,180.1,3
2020-05-02 14:41:15.945000+00:00,2020-05-02T14:41:16.000Z,37.916686166999995,-85.656567667,167.8,3
2020-05-02 14:56:16.182000+00:00,2020-05-02T14:56:16.000Z,37.916715667,-85.656432833,185.6,3
2020-05-02 15:11:16.702000+00:00,2020-05-02T15:11:16.000Z,37.916779833,-85.656445833,198.2,3
2020-05-02 15:26:16.926000+00:00,2020-05-02T15:26:17.000Z,37.916746167,-85.65651666699999,184.2,3
2020-05-02 15:41:16.996000+00:00,2020-05-02T15:41:17.000Z,37.916775,-85.65656333300001,189.4,3
